449;          ;01;37;22;+;74;18;03;+6.58;   ;
450;          ;01;34;49;+;18;27;38;+5.89;   ;
451; 49    Cet;01;34;38;+;15;40;34;+5.63;CET;
452;          ;01;35;52;+;41;04;35;+6.38;   ;
453;          ;01;34;51;+;31;53;32;+6.12;   ;
454;          ;01;36;27;+;48;43;22;+5.92;   ;
455;101    Psc;01;35;46;+;14;39;41;+6.22;PSC;
456; 40    Cas;01;38;31;+;73;02;24;+5.28;CAS;
457;          ;01;35;55;+;17;26;01;+5.80;   ;
458; 50Ups And;01;36;48;+;41;24;20;+4.09;AND;Titawin
459; 50    Cet;01;35;59;+;15;24;01;+5.42;CET;50 Ceti
460;          ;01;35;15;+;58;08;22;+6.01;   ;
461;          ;01;38;08;+;57;58;39;+5.56;   ;
462;   Tau Scl;01;36;08;+;29;54;27;+5.69;SCL;
463;102Pi  Psc;01;37;06;+;12;08;30;+5.57;PSC;Pi Piscium
464; 51    And;01;37;60;+;48;37;42;+3.57;AND;Nembus
465;          ;01;38;32;+;45;24;00;+6.36;   ;
466;          ;01;37;38;+;09;24;14;+6.24;   ;
467;          ;01;33;39;+;78;30;17;+6.11;   ;
468;          ;01;36;45;+;58;16;15;+6.18;   ;
469; 52Chi And;01;39;21;+;44;23;10;+4.98;AND;
470;          ;01;40;13;+;53;52;06;+6.39;   ;
471;          ;01;38;27;+;36;31;42;+5.94;   ;
472;   Alp Eri;01;37;43;+;57;14;12;+0.46;ERI;Achernar
473;          ;01;38;52;+;21;16;31;+5.58;   ;
474;          ;01;38;50;+;25;01;19;+6.70;   ;
475;105    Psc;01;39;41;+;16;24;21;+5.97;PSC;
476;          ;01;40;40;+;43;17;52;+5.61;   ;
477; 53Tau And;01;40;35;+;40;34;37;+4.94;AND;Tau Andromedae
478; 43    Cas;01;42;20;+;68;02;35;+5.59;CAS;
479;          ;01;38;48;+;53;26;20;+6.84;   ;
480; 42    Cas;01;42;56;+;70;37;21;+5.18;CAS;
481;          ;01;42;03;+;61;02;18;+6.71;   ;
482;          ;01;42;18;+;58;37;40;+6.37;   ;
483;          ;01;41;47;+;42;36;49;+4.95;   ;
484;          ;01;41;18;+;25;44;45;+6.17;   ;
485;          ;01;41;39;+;30;02;50;+5.99;   ;
486;          ;01;39;47;+;56;11;53;+5.87;   ;
487;          ;01;39;48;+;56;11;41;+5.76;   ;
488;          ;01;42;58;+;61;25;18;+6.34;   ;
489;106Nu  Psc;01;41;26;+;05;29;15;+4.44;PSC;Nu Piscium
490;          ;01;42;03;+;35;14;44;+5.64;   ;
491; 44    Cas;01;43;20;+;60;33;04;+5.78;CAS;
492;          ;01;41;45;+;11;19;29;+5.75;   ;
493;107    Psc;01;42;30;+;20;16;07;+5.24;PSC;107 Piscium
494;          ;01;41;27;+;38;07;59;+6.17;   ;
495;          ;01;43;16;+;45;19;20;+6.34;   ;
496;   Phi Per;01;43;40;+;50;41;19;+4.07;PER;Phi Persei
497;   Pi  Scl;01;42;09;+;32;19;37;+5.25;SCL;Pi Sculptoris
498;          ;01;42;03;+;36;49;57;+5.72;   ;
499;          ;01;44;18;+;57;32;11;+6.21;   ;
500;          ;01;42;43;+;03;41;25;+4.99;   ;
501;          ;01;41;41;+;50;02;20;+6.64;   ;
502;          ;01;44;46;+;57;05;21;+6.25;   ;
503;          ;01;43;50;+;32;11;30;+6.34;   ;
504;          ;01;44;26;+;46;08;23;+6.35;   ;
505;          ;01;41;48;+;60;47;22;+5.71;   ;
506;          ;01;42;29;+;53;44;26;+5.52;   ;
507;          ;01;43;55;+;04;45;56;+6.19;   ;
508;109    Psc;01;44;56;+;20;04;59;+6.27;PSC;
509; 52Tau Cet;01;44;04;+;15;56;15;+3.50;CET;Tau Ceti
510;110Omi Psc;01;45;24;+;09;09;28;+4.26;PSC;Torcular
511;          ;01;47;45;+;63;51;08;+5.63;   ;
512;          ;01;37;56;+;82;58;30;+5.87;   ;
513;          ;01;45;59;+;05;44;00;+5.34;   ;
514;   Eps Scl;01;45;39;+;25;03;09;+5.31;SCL;
515;          ;01;46;35;+;17;24;47;+6.55;   ;
516;   Tau1Hyi;01;41;21;+;79;08;54;+6.33;HYI;
517;          ;01;46;01;+;27;20;57;+6.39;   ;
518;          ;01;47;48;+;46;13;47;+6.32;   ;
519;          ;01;46;06;+;50;48;59;+5.49;   ;
520;          ;01;46;06;+;53;31;19;+5.04;   ;
521;          ;01;48;39;+;37;57;10;+5.94;   ;
522;  4    Ari;01;48;11;+;16;57;20;+5.84;ARI;
523;          ;01;48;42;+;32;41;25;+5.79;   ;
524;          ;01;47;17;+;41;45;36;+6.18;   ;
525;          ;01;37;28;+;84;46;11;+5.69;   ;
526;          ;01;49;16;+;47;53;49;+5.82;   ;
527;          ;01;48;26;+;03;41;08;+5.91;   ;
528;          ;01;47;48;+;37;09;35;+6.32;   ;
529;          ;01;50;57;+;51;56;00;+5.90;   ;
530;  1    Ari;01;50;08;+;22;16;31;+5.86;ARI;
531; 53Chi Cet;01;49;35;+;10;41;11;+4.67;CET;Chi Ceti
532;          ;01;49;19;+;31;04;22;+6.34;   ;
533;  1    Per;01;51;59;+;55;08;51;+5.52;PER;
534;          ;01;50;52;+;11;02;36;+5.94;   ;
535;          ;01;49;49;+;38;24;14;+6.37;   ;
536;  2    Per;01;52;09;+;50;47;34;+5.79;PER;
537;          ;01;50;20;+;47;48;59;+6.14;   ;
538;          ;01;52;51;+;51;28;29;+6.26;   ;
539; 55Zet Cet;01;51;28;+;10;20;06;+3.73;CET;Baten Kaitos
540;          ;01;53;48;+;55;35;53;+6.45;   ;
541;          ;01;50;54;+;50;12;22;+5.94;   ;
542; 45Eps Cas;01;54;24;+;63;40;12;+3.38;CAS;Segin
543; 55    And;01;53;17;+;40;43;47;+5.40;AND;
544;  2Alp Tri;01;53;05;+;29;34;44;+3.41;TRI;Mothallah
545;  5Gam1Ari;01;53;32;+;19;17;45;+4.83;ARI;
546;  5Gam2Ari;01;53;32;+;19;17;37;+4.75;ARI;
547;          ;01;52;52;+;16;55;45;+5.80;   ;
548; 46Ome Cas;01;56;00;+;68;41;07;+4.99;CAS;
549;111Xi  Psc;01;53;33;+;03;11;15;+4.62;PSC;Xi Piscium
550;   Tau2Hyi;01;47;46;+;80;10;36;+6.06;HYI;
551;          ;01;54;54;+;40;42;07;+6.24;   ;
552;          ;01;54;57;+;37;07;42;+6.26;   ;
553;  6Bet Ari;01;54;38;+;20;48;29;+2.64;ARI;Sheratan
554;          ;01;53;23;+;38;35;41;+6.10;   ;in Fornax
555;   Psi Phe;01;53;39;+;46;18;09;+4.41;PHE;
556;          ;01;55;54;+;37;16;40;+5.89;   ;
557; 56    And;01;56;09;+;37;15;06;+5.67;AND;
558;   Phi Phe;01;54;22;+;42;29;49;+5.11;PHE;
559;  7    Ari;01;55;51;+;23;34;38;+5.74;ARI;
560;          ;01;55;54;+;01;50;59;+6.01;   ;
561;          ;01;58;33;+;61;41;53;+6.02;   ;
562;          ;01;57;56;+;41;41;40;+6.78;   ;
563;  8Iot Ari;01;57;21;+;17;49;03;+5.10;ARI;
564;          ;01;57;44;+;27;48;16;+5.82;   ;
565; 56    Cet;01;56;40;+;22;31;37;+4.85;CET;
566;   Chi Eri;01;55;57;+;51;36;32;+3.70;ERI;Chi Eridani
567;          ;01;59;38;+;64;37;17;+5.26;   ;
568;  3    Per;01;58;34;+;49;12;15;+5.69;PER;
569;  9Lam Ari;01;57;56;+;23;35;46;+4.79;ARI;
570;   Eta2Hyi;01;54;56;+;67;38;50;+4.69;HYI;
571;          ;01;55;46;+;60;51;41;+6.06;   ;
572;          ;02;02;57;+;77;54;59;+6.04;   ;
573;          ;01;57;00;+;51;45;58;+6.10;   ;
574;          ;01;57;10;+;47;23;06;+4.83;   ;
575; 48    Cas;02;01;57;+;70;54;25;+4.54;CAS;
576;          ;01;58;27;+;33;04;00;+6.35;   ;
577;          ;01;59;36;+;21;03;30;+5.87;   ;
578;          ;01;59;26;+;12;17;41;+6.09;   ;
579;          ;02;03;10;+;73;51;02;+6.23;   ;
580; 50    Cas;02;03;26;+;72;25;17;+3.98;CAS;50 Cassiopeiae
581; 47    Cas;02;05;07;+;77;16;53;+5.38;CAS;
582;112    Psc;02;00;09;+;03;05;50;+5.88;PSC;
583; 57    Cet;01;59;46;+;20;49;28;+5.41;CET;
584;          ;01;57;54;+;65;25;29;+6.37;   ;
585; 59Ups Cet;02;00;00;+;21;04;40;+4.00;CET;
586; 52    Cas;02;02;53;+;64;54;05;+6.00;CAS;
587;          ;02;00;27;+;08;31;25;+5.51;   ;AR Ceti
588;          ;01;59;39;+;42;01;50;+5.57;   ;
589; 53    Cas;02;03;00;+;64;23;24;+5.58;CAS;
590;  4    Per;02;02;18;+;54;29;15;+5.04;PER;
591;   Alp Hyi;01;58;46;+;61;34;11;+2.86;HYI;Head of Hydrus
592; 49    Cas;02;05;31;+;76;06;54;+5.22;CAS;
593;   Sig Hyi;01;55;50;+;78;20;54;+6.16;HYI;
594;   Pi  For;02;01;15;+;30;00;06;+5.35;FOR;Pi Fornacis
595;113Alp Psc;02;02;03;+;02;45;49;+5.23;PSC;Alrescha B
596;113Alp Psc;02;02;03;+;02;45;49;+4.33;PSC;Alrescha A
597;          ;02;09;25;+;81;17;45;+6.05;   ;
598;          ;02;04;40;+;65;06;12;+6.52;   ;
599;  3Eps Tri;02;02;58;+;33;17;02;+5.50;TRI;
600;          ;01;59;41;+;66;03;59;+6.10;   ;
601;          ;02;02;35;+;13;28;36;+5.94;   ;
602;   Chi Phe;02;01;42;+;44;42;49;+5.14;PHE;
603; 57Gam1And;02;03;54;+;42;19;47;+2.26;AND;Almach A
604; 57Gam2And;02;03;55;+;42;19;51;+4.84;AND;Almach B,C
605; 10    Ari;02;03;39;+;25;56;08;+5.63;ARI;
606;          ;02;02;28;+;29;39;54;+6.42;   ;
607; 60    Cet;02;03;12;+;00;07;42;+5.43;CET;
608;          ;02;02;59;+;15;18;21;+5.86;   ;
609;          ;02;03;43;+;18;15;12;+6.21;   ;
610; 61    Cet;02;03;48;+;00;20;25;+5.93;CET;
611;          ;02;03;40;+;04;06;13;+5.62;   ;
612;   Nu  For;02;04;29;+;29;17;49;+4.69;FOR;Nu Fornacis
613; 12Kap Ari;02;06;34;+;22;38;54;+5.03;ARI;
614;          ;02;06;12;+;08;14;51;+6.31;   ;
615; 11    Ari;02;06;49;+;25;42;17;+6.15;ARI;
616;          ;02;06;29;+;00;02;06;+6.28;   ;
617; 13Alp Ari;02;07;10;+;23;27;45;+2.00;ARI;Hamal
618;          ;02;08;40;+;58;25;25;+5.67;   ;
619;          ;02;08;34;+;44;27;34;+6.42;   ;
620; 58    And;02;08;29;+;37;51;33;+4.82;AND;
621;          ;02;10;08;+;53;50;35;+6.31;   ;
622;  4Bet Tri;02;09;33;+;34;59;14;+3.00;TRI;Beta Trianguli
623; 14    Ari;02;09;25;+;25;56;23;+4.98;ARI;
624;          ;02;09;23;+;17;13;28;+6.43;   ;
625;          ;02;08;46;+;17;46;46;+6.10;   ;
626;          ;02;13;21;+;74;01;40;+6.29;   ;
627;  5    Per;02;11;29;+;57;38;45;+6.36;PER;
628; 59    And;02;10;53;+;39;02;22;+5.63;AND;
629; 59    And;02;10;54;+;39;02;35;+6.10;AND;
630;          ;02;09;35;+;24;20;45;+6.48;   ;
631; 15    Ari;02;10;38;+;19;30;01;+5.70;ARI;
632;          ;02;09;09;+;43;31;00;+5.85;   ;
633; 16    Ari;02;11;12;+;25;56;13;+6.02;ARI;
634;  5    Tri;02;11;25;+;31;31;35;+6.23;TRI;
635; 64    Cet;02;11;21;+;08;34;11;+5.63;CET;
636;          ;02;10;05;+;43;48;56;+6.32;   ;
637;          ;02;10;26;+;50;49;28;+6.12;   ;
638;          ;02;11;22;+;10;03;08;+6.01;   ;
639; 63    Cet;02;11;36;+;01;49;31;+5.93;CET;
640; 55    Cas;02;14;29;+;66;31;28;+6.07;CAS;
641;          ;02;13;41;+;58;33;40;+6.44;   ;
642;  6    Tri;02;12;22;+;30;18;11;+4.94;TRI;
643; 60    And;02;13;13;+;44;13;54;+4.83;AND;
644;          ;02;12;37;+;24;10;04;+5.96;   ;
645;          ;02;13;36;+;51;03;57;+5.31;   ;
646; 17Eta Ari;02;12;48;+;21;12;39;+5.27;ARI;
647;          ;02;14;03;+;47;29;03;+6.06;   ;
648; 19    Ari;02;13;03;+;15;16;47;+5.71;ARI;
649; 65Xi 1Cet;02;13;00;+;08;50;48;+4.37;CET;Xi1 Ceti
650; 66    Cet;02;12;47;+;02;23;37;+5.54;CET;
651;          ;02;13;01;+;21;00;01;+5.86;   ;
652;   Mu  For;02;12;54;+;30;43;26;+5.28;FOR;Mu Fornacis
653;          ;02;15;58;+;47;48;41;+6.33;   ;
654;          ;02;16;52;+;57;03;19;+6.48;   ;
655;  7    Tri;02;15;56;+;33;21;32;+5.28;TRI;
656; 20    Ari;02;15;46;+;25;46;59;+5.79;ARI;
657; 21    Ari;02;15;43;+;25;02;35;+5.58;ARI;
658;          ;02;15;28;+;09;27;56;+6.55;   ;
659;          ;02;14;32;+;41;10;00;+5.91;   ;
660;  8Del Tri;02;17;03;+;34;13;27;+4.87;TRI;
661;  8    Per;02;17;60;+;57;53;59;+5.75;PER;
662;  7    Per;02;18;04;+;57;31;00;+5.98;PER;
663;          ;02;17;33;+;44;18;25;+6.70;   ;
664;  9Gam Tri;02;17;19;+;33;50;50;+4.01;TRI;Gamma Trianguli
665;          ;02;17;10;+;23;46;04;+6.55;   ;
666; 67    Cet;02;16;59;+;06;25;20;+5.51;CET;
667;   Pi 1Hyi;02;14;15;+;67;50;30;+5.55;HYI;
668;          ;02;20;13;+;64;20;14;+6.60;   ;
669; 22The Ari;02;18;07;+;19;54;04;+5.62;ARI;
670; 62    And;02;19;17;+;47;22;48;+5.30;AND;c Andromedae
671;          ;02;19;11;+;46;28;21;+6.21;   ;
672;          ;02;18;01;+;01;45;28;+5.58;   ;
673;          ;02;19;23;+;48;57;19;+6.37;   ;
674;   Phi Eri;02;16;31;+;51;30;44;+3.56;ERI;Phi Eridani
675; 10    Tri;02;18;57;+;28;38;33;+5.03;TRI;
676;          ;02;18;58;+;23;10;04;+6.46;   ;
677;          ;02;19;37;+;39;50;06;+6.63;   ;
678;   Pi 2Hyi;02;15;28;+;67;44;47;+5.69;HYI;
679;          ;02;20;41;+;47;18;39;+6.11;   ;
680;          ;02;20;04;+;30;11;18;+6.47;   ;
681; 68Omi Cet;02;19;21;+;02;58;39;+3.04;CET;Mira
682; 63    And;02;20;58;+;50;09;05;+5.59;AND;
683;          ;02;18;58;+;25;56;44;+6.34;   ;
684;          ;02;19;41;+;04;20;44;+6.50;   ;
685;  9    Per;02;22;21;+;55;50;44;+5.17;PER;
686;          ;02;19;25;+;41;50;54;+6.37;   ;
687;          ;02;22;50;+;41;23;47;+5.82;   ;
688;          ;02;19;54;+;55;56;41;+5.81;   ;
689; 69    Cet;02;21;57;+;00;23;45;+5.28;CET;69 Ceti
690;          ;02;23;52;+;55;21;52;+6.28;   ;
691; 70    Cet;02;22;12;+;00;53;06;+5.42;CET;
692;          ;02;22;01;+;10;46;40;+5.46;   ;
693;          ;02;22;05;+;17;39;44;+5.87;   ;
694; 64    And;02;24;25;+;50;00;24;+5.19;AND;64 Andromedae
695;   Kap For;02;22;33;+;23;48;59;+5.20;FOR;
696; 10    Per;02;25;16;+;56;36;36;+6.25;PER;
697;          ;02;22;58;+;18;21;16;+6.22;   ;
698;          ;02;22;12;+;43;12;00;+6.31;   ;
699; 65    And;02;25;37;+;50;16;43;+4.71;AND;
700;          ;02;23;06;+;37;34;35;+6.53;   ;
701;          ;02;22;55;+;51;05;32;+5.92;   ;
702; 24Xi  Ari;02;24;49;+;10;36;38;+5.47;ARI;
703;          ;02;24;20;+;25;50;51;+6.44;   ;
704; 71    Cet;02;24;58;+;02;46;48;+6.33;CET;
705;   Del Hyi;02;21;45;+;68;39;34;+4.09;HYI;Delta Hydri
706;          ;02;24;34;+;40;50;26;+6.18;   ;
707;   Iot Cas;02;29;04;+;67;24;09;+4.52;CAS;
708; 72Rho Cet;02;25;57;+;12;17;26;+4.89;CET;
709; 66    And;02;27;52;+;50;34;11;+6.12;AND;
710;          ;02;26;00;+;15;20;28;+5.83;   ;
711;          ;02;27;07;+;27;00;48;+6.18;   ;
712; 11    Tri;02;27;28;+;31;48;05;+5.54;TRI;
713;          ;02;26;35;+;20;02;34;+5.88;   ;
714;   Lam Hor;02;24;54;+;60;18;43;+5.35;HOR;Lambda Horologii
715;   Kap Hyi;02;22;52;+;73;38;45;+5.01;HYI;
716;          ;02;29;25;+;55;32;11;+6.51;   ;
717; 12    Tri;02;28;10;+;29;40;10;+5.29;TRI;
718; 73Xi 2Cet;02;28;09;+;08;27;36;+4.28;CET;
719;          ;02;28;00;+;01;57;39;+6.45;   ;
720; 13    Tri;02;28;48;+;29;55;55;+5.89;TRI;
721;   Kap Eri;02;26;59;+;47;42;14;+4.25;ERI;
722;          ;02;25;26;+;66;29;41;+6.41;   ;
723;          ;02;29;14;+;23;28;08;+6.19;   ;
724;   Phi For;02;28;02;+;33;48;40;+5.14;FOR;
725;          ;02;29;35;+;09;33;57;+6.07;   ;
726;          ;02;30;17;+;33;50;02;+6.25;   ;
727;          ;02;28;35;+;31;06;09;+6.11;   ;
728;          ;02;30;32;+;25;14;06;+5.92;   ;
729; 26    Ari;02;30;38;+;19;51;19;+6.15;ARI;
730;          ;02;29;55;+;22;40;58;+6.77;   ;
731; 27    Ari;02;30;54;+;17;42;14;+6.23;ARI;
732;          ;02;30;45;+;00;15;19;+6.00;   ;
733;          ;02;30;14;+;25;11;11;+6.51;   ;
734;          ;02;28;04;+;64;17;59;+6.37;   ;
735;          ;02;30;33;+;22;32;44;+6.10;   ;
736; 14    Tri;02;32;06;+;36;08;50;+5.15;TRI;
737;          ;02;31;30;+;02;16;02;+5.25;   ;
738;          ;02;32;52;+;34;32;33;+5.83;   ;
739; 75    Cet;02;32;09;+;01;02;06;+5.35;CET;
740; 76Sig Cet;02;32;05;+;15;14;41;+4.75;CET;
741; 29    Ari;02;32;54;+;15;02;05;+6.04;ARI;
742;          ;02;32;15;+;36;25;39;+6.30;   ;
743;          ;02;38;02;+;72;49;06;+5.16;   ;
744;   Lam1For;02;33;07;+;34;39;00;+5.90;FOR;
745;          ;02;33;40;+;20;00;07;+6.21;   ;
746;          ;02;35;28;+;39;39;52;+6.36;   ;
747;          ;02;37;36;+;65;44;44;+5.78;   ;
748;          ;02;35;39;+;37;18;44;+5.71;   ;in Andromeda
749;   Ome For;02;33;51;+;28;13;57;+4.90;FOR;
750; 15    Tri;02;35;47;+;34;41;15;+5.35;TRI;
751;          ;02;35;04;+;07;28;17;+6.18;   ;
752; 77    Cet;02;34;43;+;07;51;34;+5.75;CET;
753;          ;02;36;05;+;06;53;13;+5.82;   ;in Cetus
754; 78Nu  Cet;02;35;52;+;05;35;36;+4.86;CET;
755;          ;02;33;55;+;51;05;37;+6.24;   ;
756;          ;02;36;57;+;38;43;58;+5.90;   ;
757;          ;02;36;43;+;31;36;27;+6.10;   ;
758;          ;02;37;02;+;34;15;50;+5.30;   ;
759; 80    Cet;02;36;00;+;07;49;54;+5.53;CET;
760;          ;02;37;21;+;39;53;45;+6.54;   ;
761;          ;02;37;06;+;32;53;31;+6.25;   ;
762;          ;02;33;34;+;62;35;13;+6.77;   ;
763; 31    Ari;02;36;38;+;12;26;51;+5.68;ARI;
764; 30    Ari;02;36;58;+;24;38;54;+7.09;ARI;
765; 30    Ari;02;37;00;+;24;38;51;+6.50;ARI;
766;          ;02;36;35;+;07;43;47;+5.81;   ;
767;   Iot1For;02;36;09;+;30;02;41;+5.75;FOR;
768;          ;02;38;18;+;37;43;36;+6.18;   ;
769;          ;02;38;28;+;38;05;22;+6.30;   ;
770;          ;02;38;01;+;07;41;43;+6.39;   ;
771; 81    Cet;02;37;42;+;03;23;46;+5.65;CET;
772;   Lam2For;02;36;59;+;34;34;42;+5.79;FOR;
773; 32Nu  Ari;02;38;49;+;21;57;41;+5.43;ARI;
774;          ;02;47;48;+;81;26;54;+5.78;   ;
775;          ;02;38;37;+;03;26;35;+6.21;   ;
776;   Mu  Hyi;02;31;40;+;79;06;34;+5.28;HYI;
777;   Iot2For;02;38;19;+;30;11;39;+5.83;FOR;
778;   Eta Hor;02;37;24;+;52;32;35;+5.31;HOR;
779; 82Del Cet;02;39;29;+;00;19;43;+4.07;CET;Delta Ceti
780;          ;02;38;25;+;37;59;26;+6.49;   ;
781; 83Eps Cet;02;39;34;+;11;52;20;+4.84;CET;
782; 33    Ari;02;40;41;+;27;03;39;+5.30;ARI;33 Arietis
783;          ;02;40;16;+;06;06;43;+6.25;   ;
784;          ;02;40;12;+;09;27;11;+5.78;   ;
785; 11    Per;02;43;03;+;55;06;21;+5.77;PER;
786;          ;02;40;02;+;30;38;02;+6.52;   ;
787;          ;02;42;60;+;53;31;34;+5.84;   ;
788; 12    Per;02;42;15;+;40;11;38;+4.91;PER;12 Persei
789;          ;02;39;48;+;42;53;30;+4.75;   ;
790; 84    Cet;02;41;14;+;00;41;45;+5.71;CET;
791;          ;02;44;50;+;67;49;29;+5.95;   ;
792;          ;02;43;02;+;48;15;56;+6.48;   ;
793; 34Mu  Ari;02;42;22;+;20;00;42;+5.69;ARI;
794;   Iot Eri;02;40;40;+;39;51;20;+4.11;ERI;
795;          ;02;41;48;+;03;12;48;+6.05;   ;
796;          ;02;41;34;+;14;32;58;+5.98;   ;
797;          ;02;42;29;+;10;44;30;+6.30;   ;
798;          ;02;39;32;+;64;16;55;+6.55;   ;
799; 13The Per;02;44;12;+;49;13;42;+4.12;PER;
800; 14    Per;02;44;05;+;44;17;49;+5.43;PER;14 Persei
801; 35    Ari;02;43;27;+;27;42;26;+4.66;ARI;
802;   Zet Hor;02;40;40;+;54;33;00;+5.21;HOR;
803;          ;02;43;51;+;25;38;17;+6.35;   ;
804; 86Gam Cet;02;43;18;+;03;14;09;+3.47;CET;Kaffaljidhma
805;          ;02;42;07;+;38;23;02;+6.01;   ;
806;   Eps Hyi;02;39;35;+;68;16;01;+4.11;HYI;Epsilon Hydri
807;          ;02;42;08;+;46;31;28;+6.10;   ;
808; 36    Ari;02;44;19;+;17;45;50;+6.46;ARI;
809; 37Omi Ari;02;44;33;+;15;18;42;+5.77;ARI;
810;   Iot Hor;02;42;33;+;50;48;01;+5.41;HOR;
811; 89Pi  Cet;02;44;07;+;13;51;31;+4.25;CET;Pi Ceti
812; 38    Ari;02;44;58;+;12;26;45;+5.18;ARI;
813; 87Mu  Cet;02;44;56;+;10;06;51;+4.27;CET;
814;          ;02;43;20;+;40;31;39;+6.36;   ;
815;          ;02;48;55;+;69;38;03;+6.18;   ;
816;          ;02;45;21;+;04;42;42;+6.03;   ;
817;          ;02;44;20;+;32;31;30;+6.22;   ;
818;  1Tau1Eri;02;45;06;+;18;34;21;+4.47;ERI;
819;          ;02;46;58;+;35;59;01;+6.25;   ;
820;          ;02;47;03;+;35;33;18;+6.30;   ;
821;          ;02;44;11;+;52;34;14;+6.15;   ;
822;          ;02;45;16;+;46;17;14;+6.85;   ;
823;          ;02;43;27;+;66;42;52;+6.26;   ;
824; 39    Ari;02;47;54;+;29;14;50;+4.51;ARI;
825;          ;02;49;31;+;57;05;03;+6.25;   ;
826;          ;02;46;45;+;21;38;23;+6.49;   ;
827;          ;02;47;11;+;22;29;08;+6.47;   ;
828; 40    Ari;02;48;32;+;18;17;01;+5.82;ARI;
829;          ;02;51;59;+;68;53;19;+5.80;   ;
830;          ;02;48;46;+;25;11;17;+5.86;   ;
831;          ;02;49;27;+;37;19;34;+6.45;   ;
832;          ;02;47;56;+;12;27;38;+6.90;   ;
833;   Gam Hor;02;45;27;+;63;42;16;+5.74;HOR;
834; 15Eta Per;02;50;42;+;55;53;44;+3.76;PER;
835;   Eta1For;02;47;34;+;35;33;03;+6.51;FOR;
836; 42Pi  Ari;02;49;17;+;17;27;51;+5.22;ARI;
837;   Zet Hyi;02;45;33;+;67;37;00;+4.84;HYI;
838; 41    Ari;02;49;59;+;27;15;38;+3.63;ARI;Bharani
839;          ;02;51;45;+;58;18;53;+6.45;   ;
840; 16    Per;02;50;35;+;38;19;07;+4.23;PER;16 Persei
841;   Bet For;02;49;05;+;32;24;21;+4.46;FOR;Beta Fornacis
842;          ;02;51;42;+;46;50;31;+5.88;   ;
843; 17    Per;02;51;31;+;35;03;35;+4.53;PER;17 Persei
844;   Gam1For;02;49;51;+;24;33;37;+6.14;FOR;Gamma1 Fornacis
845;   Gam2For;02;49;54;+;27;56;30;+5.39;FOR;
846;          ;02;52;52;+;52;59;52;+6.36;   ;
847; 43Sig Ari;02;51;30;+;15;04;55;+5.49;ARI;
848;   Eta2For;02;50;15;+;35;50;37;+5.92;FOR;
849;          ;02;53;21;+;48;34;10;+6.26;   ;
850;  2Tau2Eri;02;51;02;+;21;00;15;+4.75;ERI;
851;   Eta3For;02;50;40;+;35;40;34;+5.47;FOR;
852;   Nu  Hor;02;49;01;+;62;48;24;+5.26;HOR;
853;          ;02;50;48;+;39;55;54;+6.36;   ;
854; 18Tau Per;02;54;15;+;52;45;45;+3.95;PER;
855; 20    Per;02;53;43;+;38;20;15;+5.33;PER;20 Persei
856;          ;02;53;12;+;16;29;00;+6.31;   ;
857;          ;02;52;32;+;12;46;10;+6.04;   ;
858;          ;02;51;55;+;30;48;52;+6.40;   ;
859;          ;02;52;50;+;09;26;28;+6.32;   ;
860;          ;02;55;57;+;61;31;16;+5.59;   ;
861;          ;02;56;25;+;64;19;57;+6.24;   ;
862;          ;02;53;35;+;22;22;35;+5.95;   ;
863;   Psi For;02;53;34;+;38;26;13;+5.92;FOR;
864;          ;02;56;51;+;51;15;39;+6.22;   ;
865;          ;02;56;33;+;47;09;50;+6.02;   ;
866;          ;02;52;19;+;62;54;35;+6.03;   ;
867; 45Rho2Ari;02;55;48;+;18;19;54;+5.91;ARI;
868;          ;02;53;53;+;49;53;25;+4.00;   ;
869; 46Rho3Ari;02;56;26;+;18;01;23;+5.63;ARI;Rho3 Arietis
870;          ;02;56;14;+;08;22;54;+5.97;   ;
871;          ;02;54;06;+;50;52;17;+6.21;   ;
872;   Nu  Hyi;02;50;28;+;75;04;01;+4.75;HYI;
873; 21    Per;02;57;17;+;31;56;03;+5.11;PER;21 Persei
874;  3Eta Eri;02;56;26;+;08;53;53;+3.89;ERI;
875;          ;02;56;37;+;03;42;44;+5.17;   ;
876;          ;02;58;02;+;38;36;54;+6.04;   ;
877;          ;02;57;05;+;04;30;04;+6.11;   ;
878; 47    Ari;02;58;05;+;20;40;07;+5.80;ARI;47 Arietis
879; 22Pi  Per;02;58;46;+;39;39;46;+4.70;PER;Gorgonea Secunda
880;          ;02;54;21;+;64;26;08;+6.56;   ;
881;          ;03;06;08;+;79;25;07;+5.49;   ;
882; 24    Per;02;59;04;+;35;10;59;+4.93;PER;
883;  4    Eri;02;57;24;+;23;51;43;+5.45;ERI;
884;          ;02;57;13;+;29;51;19;+6.29;   ;
885;          ;02;59;50;+;47;13;15;+5.47;   ;
886;          ;02;59;40;+;41;01;59;+5.89;   ;
887; 48Eps Ari;02;59;13;+;21;20;25;+4.63;ARI;Epsilon Arietis B
888; 48Eps Ari;02;59;13;+;21;20;25;+4.63;ARI;Epsilon Arietis A
889;  6    Eri;02;58;06;+;23;36;22;+5.84;ERI;
890;          ;03;00;52;+;52;21;06;+5.28;   ;
891;          ;03;00;53;+;52;21;08;+6.74;   ;
892;          ;02;58;42;+;02;46;57;+5.23;   ;
893;          ;02;57;33;+;38;11;28;+6.41;   ;
894;          ;03;00;12;+;38;07;54;+6.11;   ;
